record_id,source_family,source_file,source_section,source_row_key,category,concept_name,property_name,canonical_value,computation_language,epistemic_status,units_or_frame,dependency_symbols,validation_rule,conflict_group,provenance_note
R000800,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_66_Index_55,Operator Systems,01-1 Prune Operator,Gate_or_Threshold,τ_high / τ_low / evidence admissibility,"GATE_RULE := SYMBOLIC_EVAL(""\u03c4_high / \u03c4_low / evidence admissibility"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,01-1 Prune Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000801,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_66_Index_55,Operator Systems,01-1 Prune Operator,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,01-1 Prune Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000802,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_66_Index_55,Operator Systems,01-1 Prune Operator,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,01-1 Prune Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000803,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_66_Index_55,Operator Systems,01-1 Prune Operator,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,01-1 Prune Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000804,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Index,56,CONST(Index=56); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000805,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000806,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Primary_Role,route action by score threshold,"META[""Primary_Role""] := ""route action by score threshold""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000807,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Algebraic_Definition,if S≥τ_high STAY; if τ_low≤S<τ_high TURN; if S<τ_low ESCALATE,"DEFINE_EXPR := SYMBOLIC_EVAL(""if S\u2265\u03c4_high STAY; if \u03c4_low\u2264S<\u03c4_high TURN; if S<\u03c4_low ESCALATE"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000808,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Calculus_or_Update_Law,S=(CΩ·Φ)/(q+Λ+ε); thresholds map continuous score into discrete FSM action,"DEFINE_EXPR := SYMBOLIC_EVAL(""S=(C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5); thresholds map continuous score into discrete FSM action"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000809,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000810,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000811,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000812,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Gate_or_Threshold,S ≥ τ_high,"GATE_RULE := SYMBOLIC_EVAL(""S \u2265 \u03c4_high"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000813,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000814,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000815,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_67_Index_56,Operator Systems,STAY Operator,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,STAY Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000816,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Index,57,CONST(Index=57); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000817,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000818,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Primary_Role,route action by score threshold,"META[""Primary_Role""] := ""route action by score threshold""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000819,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Algebraic_Definition,if S≥τ_high STAY; if τ_low≤S<τ_high TURN; if S<τ_low ESCALATE,"DEFINE_EXPR := SYMBOLIC_EVAL(""if S\u2265\u03c4_high STAY; if \u03c4_low\u2264S<\u03c4_high TURN; if S<\u03c4_low ESCALATE"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000820,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Calculus_or_Update_Law,S=(CΩ·Φ)/(q+Λ+ε); thresholds map continuous score into discrete FSM action,"DEFINE_EXPR := SYMBOLIC_EVAL(""S=(C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5); thresholds map continuous score into discrete FSM action"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000821,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000822,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000823,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000824,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Gate_or_Threshold,τ_low ≤ S < τ_high,"GATE_RULE := SYMBOLIC_EVAL(""\u03c4_low \u2264 S < \u03c4_high"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000825,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
R000826,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_68_Index_57,Operator Systems,TURN Operator,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,TURN Operator,Verbatim from July 6 organized all-modes calculus CSV.
